participant_id,competition_id,total_submissions,active_days,submissions_per_day,submission_avg_initial_days,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,cheated
1453,46,38,8,4.75,2.3333333333333335,5.0,0,0.9386291767503336,0.7451738425604358,2.3015952285084733,0.1934553341898978,1.5564213859480374,7,0.931386646356154,2,1.0763275040555689,0.5424863333044788,0.20268750925595702,0,-0.6090855310124417,174.08442453194147,10,32,0.8421052631578947,2.909090909090909,0.921,0
1454,46,11,7,1.5714285714285714,0.6666666666666666,1.3333333333333333,0,1.6262779499418218,0.5707167145621628,2.48259157100251,1.055561235379659,1.9118748564403472,3,0.5707167145621628,1,2.372648305587129,0.5424863333044788,0.028230381257683956,0,-0.906005016744828,144.1488595455178,5,26,2.3636363636363638,4.333333333333333,0.909,0
1455,46,17,6,2.8333333333333335,2.6666666666666665,1.3333333333333333,5,1.5027344499860995,0.49152988425384336,1.9824302833475849,1.0112045657322561,1.4909003990937415,5,0.49152988425384336,3,0.49152988425384336,0.5424863333044788,-0.050956449050635455,1,-0.9952595597833039,203.37656328329183,5,17,1.0,2.8333333333333335,0.471,1
1456,46,17,5,3.4,3.6666666666666665,1.3333333333333333,2,1.3609238990605368,0.4188149958155271,1.760589062466715,0.9421089032450096,1.341774066651188,6,1.3456278928898953,1,1.760589062466715,0.5424863333044788,-0.1236713374889517,1,-0.9859789587374677,222.5075912148859,4,8,0.47058823529411764,1.6,0.706,1
1457,46,34,9,3.7777777777777777,1.0,5.0,1,1.5436953923684893,0.5261099813322496,2.4669075475268327,1.0175854110362397,1.940797566194583,8,0.5261099813322496,2,0.8662129674355029,0.5424863333044788,-0.016376351972229197,1,-0.6747559415931033,121.3970684240015,9,21,0.6176470588235294,2.1,0.882,0
1458,46,26,8,3.25,0.3333333333333333,4.333333333333333,1,0.8789578394787334,0.5959916650651003,2.3816869273004446,0.28296617441363314,1.7856952622353444,6,0.9496383824022175,2,0.9012904694939416,0.5424863333044788,0.053505331760621444,0,-0.7699242540802648,202.9475970840529,7,27,1.0384615384615385,3.375,0.923,0
1459,46,18,9,2.0,1.3333333333333333,0.6666666666666666,2,1.4187134556878753,0.46762605368318705,2.3228549775369314,0.9510874020046882,1.8552289238537443,4,1.283304522351825,2,1.4661822869556422,0.5424863333044788,-0.07486027962129177,1,-0.7314110718408035,195.13353164036556,9,14,0.7777777777777778,1.4,0.889,0
1460,46,38,7,5.428571428571429,2.6666666666666665,3.3333333333333335,0,0.7916478799120947,0.3737955730941326,2.401004827926935,0.41785230681796215,2.0272092548328025,10,0.3737955730941326,3,0.3908511628363512,0.5424863333044788,-0.16869076021034624,1,-0.7308050966892029,175.8509001159911,9,3,0.07894736842105263,0.3,0.842,0
1461,46,8,1,8.0,0.0,0.0,0,0.5706545718077856,0.541233609671608,0.6195908975060368,0.02942096213617751,0.07835728783442875,8,0.541233609671608,2,0.6028894372234417,0.5424863333044788,-0.001252723632870767,1,-0.8688026875458986,15.370879636187396,1,23,2.875,11.5,0.625,1
1462,46,34,7,4.857142857142857,0.3333333333333333,4.333333333333333,6,1.2045531727193408,0.41609735920000446,2.4628124027302123,0.7884558135193364,2.0467150435302077,10,0.8256661447961905,2,0.7155092765107208,0.5424863333044788,-0.12638897410447436,1,-0.42246374895408406,196.92123945137178,8,7,0.20588235294117646,0.7777777777777778,0.971,0
1463,46,30,10,3.0,2.0,3.0,4,0.4178760566047641,0.34836848748341814,1.049783346695649,0.06950756912134598,0.7014148592122309,4,0.39332928573100456,2,0.39332928573100456,0.5424863333044788,-0.19411784582106067,1,-0.7824531502567953,211.83054310588315,10,2,0.06666666666666667,0.18181818181818182,0.933,0
1464,46,9,4,2.25,1.6666666666666667,0.0,4,0.9745374621876871,0.4819847354474122,1.8754158798091882,0.4925527267402749,1.393431144361776,4,0.4819847354474122,2,0.5175497986791444,0.5424863333044788,-0.0605015978570666,1,-0.9366466633562742,207.06412741674254,4,15,1.6666666666666667,3.0,0.889,1
1465,47,17,7,2.4285714285714284,0.3333333333333333,2.6666666666666665,3,1.6457565735181963,0.5421071553563281,2.4452168110698165,1.1036494181618681,1.9031096557134883,4,1.6457565735181963,2,2.444378093069693,0.626979825160734,-0.08487266980440589,1,-0.9511569057721942,178.12257089343296,9,17,1.0,1.7,0.941,0
1466,47,19,8,2.375,1.6666666666666667,2.3333333333333335,1,1.7198676629100285,0.9726537801653853,2.435530797359946,0.7472138827446432,1.4628770171945606,5,1.0938455468731723,2,1.7198676629100285,0.626979825160734,0.34567395500465126,0,-0.9725505583860318,225.32591932850644,3,28,1.4736842105263157,7.0,0.632,0
1467,47,16,8,2.0,0.3333333333333333,2.3333333333333335,3,1.5086327831934652,0.5343450024666169,2.4766409360058894,0.9742877807268483,1.9422959335392727,4,1.5615140390556197,2,1.7432037787156631,0.626979825160734,-0.09263482269411716,1,-0.9503551455574027,169.44698360431204,8,16,1.0,1.7777777777777777,0.875,0
1468,47,29,10,2.9,3.0,3.0,3,0.4194234555176713,0.3281753552626345,1.029975560753168,0.09124810025503677,0.7018002054905335,4,0.7454524219359088,2,0.7454524219359088,0.626979825160734,-0.2988044698980995,1,-0.8091711763398307,234.0327707634858,5,1,0.034482758620689655,0.16666666666666666,0.793,0
1469,47,34,7,4.857142857142857,1.3333333333333333,4.666666666666667,0,1.6165552636015605,0.8492984431722738,2.4808349569882613,0.7672568204292868,1.6315365138159876,8,0.8492984431722738,2,2.3591751695442484,0.626979825160734,0.22231861801153974,0,-0.6181453668422333,159.69564613414704,9,27,0.7941176470588235,2.7,1.0,0
1470,47,12,5,2.4,1.0,2.3333333333333335,2,1.7189913850150988,0.41519861699969574,2.1073744684199225,1.3037927680154031,1.6921758514202268,4,1.5725233548718507,2,0.41519861699969574,0.626979825160734,-0.2117812081610383,1,-0.9749789599094626,213.0230795835228,6,7,0.5833333333333334,1.0,0.75,1
1471,47,51,9,5.666666666666667,1.3333333333333333,8.0,8,0.6822798969548237,0.3611738186401491,2.4349966330810697,0.32110607831467464,2.0738228144409208,10,0.6022155608214526,2,0.6022155608214526,0.626979825160734,-0.26580600652058495,1,-0.6412939989297944,217.19994846967188,8,3,0.058823529411764705,0.3333333333333333,0.863,0
1472,47,45,8,5.625,3.0,2.6666666666666665,5,0.8595928267340602,0.65186901798126,2.4450413577524004,0.20772380875280028,1.7931723397711403,10,0.7344758211703468,2,0.903798824804362,0.626979825160734,0.02488919282052593,0,-0.7545704387084391,164.90328305048533,8,23,0.5111111111111111,2.5555555555555554,0.867,0
1473,47,40,8,5.0,2.6666666666666665,4.666666666666667,0,1.0774006441179083,0.7302656345547909,2.383611011615426,0.3471350095631174,1.6533453770606352,8,0.9283032421693709,2,1.2574786669800861,0.626979825160734,0.10328580939405685,0,-0.5807688126046285,175.4054071142268,7,25,0.625,3.125,0.95,0
1474,47,30,10,3.0,3.0,3.3333333333333335,4,0.48244484235514695,0.389597386530549,0.9044796351691428,0.09284745582459797,0.5148822486385938,4,0.5953251150498958,2,0.7112381638844871,0.626979825160734,-0.23738243863018504,1,-0.7263129808443234,129.1076484805294,7,5,0.16666666666666666,0.625,0.867,0
1475,47,6,1,6.0,0.0,0.0,0,0.5526952609927978,0.41585790156914,0.689118924113221,0.13683735942365777,0.27326102254408097,6,0.41585790156914,6,0.41585790156914,0.626979825160734,-0.21112192359159404,1,-0.738843673990656,0.44616236094029205,2,8,1.3333333333333333,2.6666666666666665,0.667,1
1476,47,22,9,2.4444444444444446,1.3333333333333333,1.6666666666666667,2,1.4308507558361983,0.5665111805326601,2.3778343194080405,0.8643395753035381,1.8113231388753803,6,1.1053474172516986,2,1.4479500512426706,0.626979825160734,-0.060468644628073887,1,-0.9497877890655863,223.8771222647947,5,18,0.8181818181818182,3.0,0.682,0
1477,47,8,5,1.6,0.6666666666666666,0.3333333333333333,0,1.4628259650563389,0.7853521412245414,2.349899734336222,0.6774738238317974,1.5645475931116803,3,0.990698275823063,1,1.0529252817744992,0.626979825160734,0.15837231606380742,0,-0.4196271435557706,160.97385605192738,7,26,3.25,3.25,0.875,0
1478,47,30,9,3.3333333333333335,2.0,2.6666666666666665,2,1.1989541788135054,0.4585005695817731,2.402975323294608,0.7404536092317323,1.9444747537128348,7,0.9318132808941579,2,2.288371159211765,0.626979825160734,-0.16847925557896093,1,-0.7508767814695717,189.07341495954586,7,9,0.3,1.125,0.933,0
1479,47,5,2,2.5,1.6666666666666667,0.0,0,1.3939808797315427,1.3424229023043102,1.4474127818881468,0.05155797742723256,0.10498987958383665,3,1.3424229023043102,1,1.3799131885977736,0.626979825160734,0.7154430771435761,0,0.013645653601516977,8.74753296434092,2,29,5.8,9.666666666666666,0.6,0
1480,47,46,9,5.111111111111111,1.6666666666666667,5.0,6,0.8223753655160962,0.3536001020584697,2.487567740113808,0.46877526345762655,2.133967638055338,7,0.921239255192462,2,1.0669632461568854,0.626979825160734,-0.2733797231022643,1,-0.8063939167067279,201.71856959928948,9,2,0.043478260869565216,0.2,0.804,0
1481,47,23,9,2.5555555555555554,2.3333333333333335,2.6666666666666665,2,1.4624804803797136,0.582122878757242,2.405359114015205,0.8803576016224716,1.823236235257963,4,2.055390209787247,2,2.055390209787247,0.626979825160734,-0.044856946403492026,1,-0.9770059025467336,195.35996757226863,6,19,0.8260869565217391,2.7142857142857144,0.826,0
1482,47,10,4,2.5,1.0,1.3333333333333333,3,1.4530086897205208,0.5093304942810205,1.847048804228318,0.9436781954395003,1.3377183099472973,4,1.410314694367585,2,1.437356186733955,0.626979825160734,-0.11764933087971352,1,-0.9678256089269597,207.86211825179834,6,14,1.4,2.0,0.9,1
1483,47,18,9,2.0,1.6666666666666667,1.0,2,1.3418631891263955,0.6344802553359775,2.2976784979069076,0.707382933790418,1.66319824257093,5,0.8410299460417668,1,2.2976784979069076,0.626979825160734,0.007500430175243489,0,-0.9802376808069256,219.37290344589226,5,21,1.1666666666666667,3.5,0.611,0
1484,47,24,8,3.0,0.6666666666666666,2.0,6,0.7645445177317014,0.47862427080093145,2.250082848587108,0.28592024693076995,1.7714585777861767,6,0.47862427080093145,2,1.1656333376273997,0.626979825160734,-0.14835555435980258,1,-0.6519135097409862,180.23258896459512,10,11,0.4583333333333333,1.0,0.917,0
1485,47,2,2,1.0,0.0,0.0,0,0.5360182186235862,0.3844933297313714,0.687543107515801,0.15152488889221483,0.30304977778442965,1,0.687543107515801,1,0.687543107515801,0.626979825160734,-0.24248649542936263,1,-1.0,8.167635817346081,1,4,2.0,2.0,0.5,1
1486,47,25,7,3.5714285714285716,1.6666666666666667,2.3333333333333335,0,0.8500121613349206,0.40424711425944504,2.4490930192531857,0.4457650470754756,2.044845904993741,7,0.40424711425944504,1,1.4698551608241512,0.626979825160734,-0.222732710901289,1,-0.8126657350823938,151.47190615919817,9,6,0.24,0.6,0.92,0
1487,47,25,7,3.5714285714285716,2.0,1.3333333333333333,0,1.302499936986591,0.7043841988317054,2.193446338963293,0.5981157381548856,1.4890621401315878,6,1.1693508022368408,2,1.327641475733326,0.626979825160734,0.07740437367097142,0,0.0550046419823758,9.50834945831631,7,24,0.96,3.0,0.76,0
1488,47,25,7,3.5714285714285716,1.3333333333333333,2.3333333333333335,0,0.9683139553820405,0.641288518741429,2.3570639798350697,0.32702543664061146,1.7157754610936407,6,1.133165047218022,2,0.8468831986718379,0.626979825160734,0.014308693580694976,0,-0.8141939672279426,203.0437771347719,9,22,0.88,2.2,0.84,0
1489,47,6,2,3.0,0.0,0.0,0,0.5866587529415517,0.4879854271330572,0.6660869789801369,0.09867332580849447,0.1781015518470797,3,0.6152862421894972,1,0.6660869789801369,0.626979825160734,-0.13899439802767682,1,-0.9689972247717327,24.029948836633366,0,12,2.0,12.0,0.333,1
1490,47,38,9,4.222222222222222,1.0,4.333333333333333,5,0.8631816306602739,0.5175914203828014,2.417403101969043,0.3455902102774725,1.8998116815862418,7,0.7847181682326264,3,0.8610141868281251,0.626979825160734,-0.10938840477793266,1,-0.7080241901455432,196.2726785958093,8,15,0.39473684210526316,1.6666666666666667,0.895,0
1491,47,8,5,1.6,0.0,0.6666666666666666,2,1.718826017414941,0.4982904596400679,2.392646445191337,1.220535557774873,1.8943559855512693,2,2.338269801496598,1,2.338269801496598,0.626979825160734,-0.12868936552066612,1,-0.9039119215225175,124.17106690178997,9,13,1.625,1.3,0.875,0
1492,47,2,1,2.0,0.0,0.0,2,0.571926194042537,0.4616181028300017,0.6822342852550722,0.11030809121253526,0.22061618242507053,2,0.4616181028300017,1,0.6822342852550722,0.626979825160734,-0.16536172233073232,1,-1.0,9.130650057908099,0,10,5.0,10.0,0.5,1
1493,47,32,9,3.5555555555555554,1.3333333333333333,4.333333333333333,6,1.3050059375743572,0.6110435382751279,2.486600756441168,0.6939623992992293,1.87555721816604,6,0.6110435382751279,2,1.4371154288346224,0.626979825160734,-0.01593628688560611,1,-0.5839310138201116,205.99884988535027,7,20,0.625,2.5,1.0,0
1494,48,19,9,2.111111111111111,2.3333333333333335,1.0,2,1.4844488571864838,0.6641609828567083,2.2517461320246617,0.8202878743297755,1.5875851491679533,5,1.107346438253502,2,2.011318657441709,0.586244843307103,0.0779161395496053,0,-0.9785494624204062,226.07612213933322,3,18,0.9473684210526315,4.5,0.842,1
1495,48,12,7,1.7142857142857142,1.3333333333333333,0.3333333333333333,2,1.5704074002999895,0.6792543327298092,2.2642986934075893,0.8911530675701803,1.58504436067778,4,1.2484058040869133,1,2.2642986934075893,0.586244843307103,0.09300948942270615,0,-0.9635786547690244,235.13776418893534,4,20,1.6666666666666667,4.0,0.667,0
1496,48,21,8,2.625,0.6666666666666666,2.3333333333333335,6,0.9300276373246757,0.6062887040034863,1.390781713113311,0.3237389333211894,0.7844930091098246,6,0.6062887040034863,2,0.9405676870212419,0.586244843307103,0.02004386069638331,0,-0.7033613590075025,210.97877855384723,9,15,0.7142857142857143,1.5,0.857,0
1497,48,3,2,1.5,0.0,0.0,0,0.5707930081195682,0.5329695020053303,0.5994427184258487,0.037823506114237904,0.0664732164205184,2,0.5329695020053303,1,0.5994427184258487,0.586244843307103,-0.053275341301772694,1,-0.9972208516102151,12.824647132830677,2,11,3.6666666666666665,3.6666666666666665,1.0,1
1498,48,7,2,3.5,0.0,0.0,4,0.6105801688743707,0.541304719726574,0.7211101714549767,0.06927544914779671,0.17980545172840268,4,0.541304719726574,1,0.7211101714549767,0.586244843307103,-0.04494012358052901,1,-0.9132285607827926,26.376250543390057,3,12,1.7142857142857142,3.0,0.286,1
1499,48,30,10,3.0,2.3333333333333335,3.3333333333333335,3,0.4587792793314144,0.3622564630690288,1.316171129930863,0.09652281626238557,0.9539146668618341,4,0.465148085416541,1,1.30955516285001,0.586244843307103,-0.22398838023807421,1,-0.7496469159843044,88.51709554800091,8,2,0.06666666666666667,0.2222222222222222,0.933,0
1500,48,5,2,2.5,0.0,0.0,0,0.5895517781674503,0.5762490566803758,0.6428572020177942,0.013302721487074454,0.06660814533741832,3,0.5802138911864818,1,0.62127949114214,0.586244843307103,-0.009995786626727177,1,-0.6977555336709211,27.702149598587454,1,14,2.8,7.0,0.2,1
1501,48,30,10,3.0,3.0,3.3333333333333335,3,0.425677522717802,0.3380987586377738,1.3898977172395546,0.08757876408002824,1.0517989586017809,4,0.6781620766626183,2,0.36080066665992755,0.586244843307103,-0.24814608466932925,1,-0.7706054488429647,112.94515940469424,8,1,0.03333333333333333,0.1111111111111111,0.867,0
1502,48,14,7,2.0,2.3333333333333335,0.3333333333333333,1,1.4579787121874936,0.5679925815804103,2.2499587101125456,0.8899861306070833,1.6819661285321352,4,1.8752094621652433,1,2.2499587101125456,0.586244843307103,-0.018252261726692698,1,-0.9695873751842945,230.52899075977595,6,13,0.9285714285714286,1.8571428571428572,0.643,0
1503,48,3,1,3.0,0.0,0.0,0,0.5052960889124158,0.4405792902711672,0.5766508859835843,0.06471679864124863,0.13607159571241706,3,0.4405792902711672,1,0.5766508859835843,0.586244843307103,-0.1456655530359358,1,-0.9572213403715949,2.58528105107834,1,7,2.3333333333333335,3.5,0.333,1
1504,48,33,9,3.6666666666666665,2.6666666666666665,1.3333333333333333,2,0.8746783653616381,0.6289917143758724,2.395684536454236,0.2456866509857657,1.7666928220783635,10,0.6289917143758724,2,2.1770340339758194,0.586244843307103,0.0427468710687694,0,-0.7166862560883326,203.59006905632236,8,16,0.48484848484848486,1.7777777777777777,0.848,0
1505,48,38,9,4.222222222222222,1.3333333333333333,3.3333333333333335,4,1.3994741060155347,0.6355570943340882,2.338298273775983,0.7639170116814464,1.702741179441895,8,1.391328119931831,2,2.2376962700403724,0.586244843307103,0.04931225102698522,0,-0.7008446094542523,200.73619456309208,6,17,0.4473684210526316,2.4285714285714284,0.868,0
1506,48,50,9,5.555555555555555,2.3333333333333335,7.333333333333333,9,0.8286198239832802,0.4300283150443058,2.3975051988808698,0.3985915089389744,1.967476883836564,10,0.7384056509261764,3,1.4016904338360305,0.586244843307103,-0.15621652826279725,1,-0.7194014708507582,193.39404148880263,5,6,0.12,1.0,0.86,0
1507,48,29,10,2.9,3.0,2.6666666666666665,4,0.5352976582552889,0.46411037756986473,1.179237316502141,0.07118728068542413,0.7151269389322763,4,0.46411037756986473,1,1.179237316502141,0.586244843307103,-0.1221344657372383,1,-0.7643347608463122,77.1576007946607,10,8,0.27586206896551724,0.7272727272727273,0.828,0
1508,48,13,6,2.1666666666666665,0.3333333333333333,1.0,1,0.7317359830934763,0.3989323592875904,2.3165729991179838,0.3328036238058859,1.9176406398303933,4,0.49049047866164786,2,0.7317359830934763,0.586244843307103,-0.18731248401951262,1,-0.7950845818236592,162.32644005943638,8,3,0.23076923076923078,0.3333333333333333,0.846,0
1509,48,26,9,2.888888888888889,0.6666666666666666,3.0,2,1.3516867706628535,0.6764296862618384,2.3360849185723516,0.6752570844010151,1.6596552323105132,6,1.6960810149035879,1,0.8668694161987296,0.586244843307103,0.09018484295473539,0,-0.6616792399724253,181.76717042951657,9,19,0.7307692307692307,1.9,0.923,0
1510,48,22,8,2.75,1.3333333333333333,2.6666666666666665,1,0.90696373810855,0.42649731299766347,2.3931009949104847,0.48046642511088655,1.9666036819128212,5,0.9170682106282195,2,1.1170242981455751,0.586244843307103,-0.15974753030943956,1,-0.7310327883691181,185.97669709825323,8,5,0.22727272727272727,0.5555555555555556,0.864,0
1511,48,11,7,1.5714285714285714,0.0,1.3333333333333333,1,1.2374772881006397,0.4720561548924423,2.2390337840890147,0.7654211332081975,1.7669776291965724,3,1.0094865480318722,2,2.2107824557393605,0.586244843307103,-0.11418868841466073,1,-0.6687975103109565,147.91601597707927,9,10,0.9090909090909091,1.0,0.818,0
1512,48,5,1,5.0,0.0,0.0,5,0.5161569784132164,0.46593200493994175,0.5950511700697771,0.05022497347327465,0.1291191651298354,5,0.46593200493994175,3,0.5037571635207706,0.586244843307103,-0.12031283836716128,1,-0.8240947495574793,1.4199522204963841,4,9,1.8,1.8,0.6,1
1513,48,4,1,4.0,0.0,0.0,4,0.5150516432123813,0.42290598365105536,0.6361171584111714,0.09214565956132592,0.21321117476011608,4,0.42290598365105536,3,0.4621109417796067,0.586244843307103,-0.16333885965604766,1,-0.9576483483837479,1.0416543642163276,2,4,1.0,1.3333333333333333,0.5,1
1514,49,5,2,2.5,0.0,0.0,0,0.5921096015030549,0.5282736455321267,0.6537929113703428,0.06383595597092817,0.12551926583821604,4,0.5282736455321267,2,0.5880929734753083,0.6138097590286348,-0.08553611349650803,1,-0.5870693156736977,13.632954278923307,1,17,3.4,8.5,0.2,1
1515,49,31,10,3.1,3.3333333333333335,2.6666666666666665,2,0.5157828443679597,0.4438033048038212,1.410258103931107,0.07197953956413855,0.9664547991272858,4,1.3452375563177505,3,0.7588650805621956,0.6138097590286348,-0.17000645422481359,1,-0.8194796932530185,221.2304914764319,6,10,0.3225806451612903,1.4285714285714286,0.871,0
1516,49,40,7,5.714285714285714,0.6666666666666666,2.6666666666666665,10,0.7734986700427862,0.5859674109288076,2.1480504264259546,0.1875312591139786,1.562083015497147,10,0.5859674109288076,2,1.1720121837058233,0.6138097590286348,-0.02784234809982722,1,-0.7263287332469167,187.93464659578243,7,20,0.5,2.5,0.775,0
1517,49,24,8,3.0,1.6666666666666667,0.6666666666666666,2,1.2997903061074347,0.6696675893318205,2.327453965409335,0.6301227167756143,1.6577863760775144,8,0.9010438898582024,2,0.9485011332811446,0.6138097590286348,0.055857830303185696,0,-0.5396448943624151,198.42318565229647,6,23,0.9583333333333334,3.2857142857142856,0.958,0
1518,49,15,8,1.875,1.0,1.6666666666666667,3,1.480216562705402,0.6735645354757432,2.2133814918187498,0.8066520272296588,1.5398169563430066,3,1.5522377104849083,1,2.2133814918187498,0.6138097590286348,0.05975477644710847,0,-0.9833207742778706,212.94457554554128,4,24,1.6,4.8,0.733,0
1519,49,32,9,3.5555555555555554,1.3333333333333333,3.6666666666666665,7,0.8233879723031102,0.46896686732026793,2.338342802044193,0.3544211049828423,1.8693759347239252,7,0.46896686732026793,2,0.7626147808218857,0.6138097590286348,-0.14484289170836684,1,-0.7302916945741916,205.28722090888851,7,13,0.40625,1.625,0.875,0
1520,49,15,6,2.5,1.0,1.6666666666666667,3,0.9781924255469678,0.4691352376213938,1.142290673467975,0.5090571879255741,0.6731554358465812,4,0.5539620323514415,2,0.5988221324697586,0.6138097590286348,-0.14467452140724096,1,-0.9495909246962336,204.42807458405065,9,14,0.9333333333333333,1.4,0.867,0
1521,49,15,7,2.142857142857143,0.3333333333333333,2.6666666666666665,0,0.8179109905406051,0.6469601111790195,1.136219047281656,0.1709508793615856,0.4892589361026365,4,0.9159170534335156,2,0.8179109905406051,0.6138097590286348,0.033150352150384754,0,-0.9214777824358923,149.97174225562966,5,22,1.4666666666666666,3.6666666666666665,0.933,0
1522,49,36,8,4.5,1.6666666666666667,4.0,2,1.3627020732281612,0.5333518946354071,2.2911778037766375,0.8293501785927541,1.7578259091412303,7,0.5634969294461868,3,0.5333518946354071,0.6138097590286348,-0.08045786439322766,1,-0.8015915003078639,145.75856771661245,5,18,0.5,3.0,0.944,0
1523,49,31,10,3.1,3.0,3.0,3,0.4368708978739956,0.3194793111760985,1.206864680259007,0.11739158669789707,0.8873853690829085,4,0.682261395041027,1,1.195266656991848,0.6138097590286348,-0.29433044785253626,1,-0.7748572731141274,148.7894781158233,7,1,0.03225806451612903,0.125,0.871,0
1524,49,31,10,3.1,3.6666666666666665,2.6666666666666665,4,0.45931074265640887,0.3786927334545293,1.154357337760468,0.08061800920187956,0.7756646043059385,4,1.0912817593184958,2,0.679409555752532,0.6138097590286348,-0.23511702557410546,1,-0.8267395379986084,215.60024122866744,9,5,0.16129032258064516,0.5,0.871,0
1525,49,31,10,3.1,3.0,3.0,2,0.4463615018842365,0.36776232093219097,0.9801912377024218,0.07859918095204554,0.6124289167702308,4,0.7726209286390722,1,0.9074972029329209,0.6138097590286348,-0.2460474380964438,1,-0.8000004999246024,202.3310313268272,8,3,0.0967741935483871,0.3333333333333333,0.839,0
1526,49,16,4,4.0,3.6666666666666665,0.0,5,1.3310523660276057,0.511200752025359,2.1303939590751635,0.8198516140022467,1.6191932070498045,5,1.258317270699852,3,0.5566188715691424,0.6138097590286348,-0.1026090070032758,1,-0.9381062002446008,230.15716662942012,7,16,1.0,2.0,0.875,1
1527,49,32,10,3.2,3.3333333333333335,3.0,4,0.5213436711521863,0.4202650006446209,0.9740511237111893,0.10107867050756536,0.5537861230665684,4,0.8042158979303379,2,0.6714710018527471,0.6138097590286348,-0.19354475838401386,1,-0.7756309747724193,184.32498701355584,7,8,0.25,1.0,0.719,0
1528,49,33,9,3.6666666666666665,1.3333333333333333,2.0,9,1.3894070345808582,0.4791400978201177,2.353980896511808,0.9102669367607406,1.8748407986916902,9,0.4791400978201177,2,1.3649302863424484,0.6138097590286348,-0.1346696612085171,1,-0.6743011910934824,200.80946545730473,7,15,0.45454545454545453,1.875,0.879,0
1529,49,8,7,1.1428571428571428,0.3333333333333333,0.6666666666666666,1,1.273627690186716,0.6145113210095168,2.2894207643913305,0.6591163691771993,1.6749094433818137,2,1.0787099419050659,1,0.6145113210095168,0.6138097590286348,0.0007015619808820039,0,-0.3360372777097505,0.0,5,21,2.625,3.5,0.875,0
1530,49,38,9,4.222222222222222,1.6666666666666667,4.333333333333333,4,0.7931164541981973,0.4020120693852205,2.3696937986293696,0.3911043848129768,1.967681729244149,8,0.4832783865659971,2,1.0884833074801659,0.6138097590286348,-0.21179768964341428,1,-0.6917149846738814,200.4412328418169,6,7,0.18421052631578946,1.0,0.868,0
1531,49,7,1,7.0,0.0,0.0,0,0.5421084557800977,0.4445040145021057,0.6705044873592586,0.097604441277992,0.2260004728571529,7,0.4445040145021057,3,0.4445040145021057,0.6138097590286348,-0.16930574452652908,1,-0.9402247879627195,4.30948730296933,2,11,1.5714285714285714,3.6666666666666665,0.429,1
1532,49,8,5,1.6,0.3333333333333333,0.3333333333333333,1,1.2842004416633848,0.3742413811782039,2.282420571515482,0.9099590604851808,1.9081791903372782,4,0.6926720382470729,1,1.1248113027843516,0.6138097590286348,-0.2395683778504309,1,-0.4980124268110133,168.92900147828286,8,4,0.5,0.4444444444444444,1.0,0
1533,49,5,1,5.0,1.6666666666666667,0.0,0,1.9498864091318884,1.8821162498563546,2.0992930794075146,0.06777015927553376,0.21717682955116002,5,1.8821162498563546,1,1.9498864091318884,0.6138097590286348,1.2683064908277197,0,-0.5017524426050772,5.270394873521151,2,27,5.4,9.0,0.6,0
1534,49,32,9,3.5555555555555554,2.0,2.3333333333333335,1,0.9423200718199962,0.748646116940393,2.2787200622559873,0.19367395487960326,1.5300739453155945,10,0.748646116940393,3,0.9408258665599937,0.6138097590286348,0.1348363579117582,0,-0.7198054539368262,160.57925634495774,7,26,0.8125,3.25,0.969,0
1535,49,31,9,3.4444444444444446,1.6666666666666667,3.3333333333333335,5,1.4015657620839972,0.3264661761000891,2.349944563765321,1.075099585983908,2.023478387665232,5,0.9311312025274567,1,2.318715454141032,0.6138097590286348,-0.28734358292854567,1,-0.8152379098969952,185.27548203301092,5,2,0.06451612903225806,0.3333333333333333,0.774,0
1536,49,19,6,3.1666666666666665,1.3333333333333333,1.6666666666666667,0,0.9453924199544154,0.561291694940065,2.3690715152447988,0.38410072501435033,1.8077798203047337,6,0.6829450348639539,2,0.6829450348639539,0.6138097590286348,-0.05251806408856974,1,-0.8411179838142058,168.35326586112078,8,19,1.0,2.111111111111111,0.947,0
1537,49,16,10,1.6,1.0,2.6666666666666665,2,1.429330276209776,0.6907399760248459,2.2879589707398673,0.73859030018493,1.5972189947150213,4,1.3999344215766127,1,2.2879589707398673,0.6138097590286348,0.07693021699621116,0,-0.9623279749608902,201.21406203675832,4,25,1.5625,5.0,0.625,0
1538,49,28,10,2.8,2.3333333333333335,2.6666666666666665,4,0.5221881813504279,0.42786200163738863,1.043476550211705,0.09432617971303925,0.6156145485743163,4,0.4554411971991624,2,0.6992765476826964,0.6138097590286348,-0.18594775739124614,1,-0.7396743378676879,164.302340770976,7,9,0.32142857142857145,1.125,0.821,0
1539,49,5,1,5.0,0.0,0.0,0,0.543736712421303,0.3843671353372003,0.7146715427480627,0.15936957708410265,0.33030440741086237,5,0.3843671353372003,1,0.7146715427480627,0.6138097590286348,-0.22944262369143448,1,-0.874360196144939,9.94629566873445,4,6,1.2,1.2,0.8,1
