participant_id,competition_id,total_submissions,active_days,submissions_per_day,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,cheated
874,28,37,10,3.7,3.5454545454545454,4,0.8961525286039125,0.38171991175565867,2.514941515399668,0.5144326168482538,2.1332216036440093,5,0.5738805198652388,1,0.6729362120543744,0.5862019990759407,-0.20448208732028206,1,-0.8295881409519036,211.03581236062155,10,5,0.13513513513513514,0.45454545454545453,0.838,0
875,28,30,11,2.727272727272727,2.7272727272727275,3,0.5447367433009849,0.4659671097475657,1.0150406460120573,0.07876963355341915,0.5490735362644916,4,0.4659671097475657,2,0.47075740039270475,0.5862019990759407,-0.120234889328375,1,-0.8080333606554237,190.7515211998332,7,17,0.5666666666666667,2.125,0.8,0
876,28,16,6,2.6666666666666665,1.6363636363636365,5,1.6260388034068776,0.41730774332852344,1.750529583734056,1.208731060078354,1.3332218404055325,5,0.41730774332852344,2,0.5073207498928306,0.5862019990759407,-0.1688942557474173,1,-0.9626469300587659,251.23681205518196,7,9,0.5625,1.125,0.812,1
877,28,5,2,2.5,0.0,0,0.503060215736443,0.4583441409084457,0.5635892808733773,0.044716074827997276,0.10524513996493162,4,0.503060215736443,1,0.5635892808733773,0.5862019990759407,-0.127857858167495,1,-0.8042757317097265,22.00525911542053,2,16,3.2,5.333333333333333,0.8,1
878,28,11,8,1.375,1.090909090909091,1,1.5863040583593766,0.9167897133856057,2.341634545147849,0.6695143449737709,1.4248448317622433,3,0.9167897133856057,1,2.341634545147849,0.5862019990759407,0.33058771430966494,0,-0.9804161876703027,212.24376956291192,3,42,3.8181818181818183,10.5,0.727,1
879,28,32,11,2.909090909090909,3.0,3,0.4675171267089042,0.39737373023077693,1.3009784970465155,0.07014339647812728,0.9036047668157385,4,0.39795462731123965,1,1.274007842364063,0.5862019990759407,-0.1888282688451638,1,-0.8002645425825157,199.00426863474289,8,7,0.21875,0.7777777777777778,0.844,0
880,28,22,7,3.142857142857143,1.3636363636363638,0,1.4705059572580503,0.8091494990358727,2.5366366591283804,0.6613564582221776,1.7274871600925077,7,0.8401341907921138,2,1.5141547709993064,0.5862019990759407,0.22294749995993202,0,-0.4067688549625015,68.29376667971968,7,38,1.7272727272727273,4.75,0.864,0
881,28,8,6,1.3333333333333333,1.090909090909091,1,0.6878310539233811,0.37280245478100693,2.3940168825974912,0.31502859914237413,2.021214427816484,2,0.7252769652744898,1,2.3940168825974912,0.5862019990759407,-0.2133995442949338,1,-0.7765047184062968,170.48490293169715,9,3,0.375,0.3,1.0,0
882,28,3,1,3.0,0.0,0,0.5351290578530996,0.4383850808967277,0.5679314156428277,0.09674397695637194,0.1295463347461,3,0.4383850808967277,1,0.5679314156428277,0.5862019990759407,-0.14781691817921305,1,-0.9640722423553664,13.775738094080793,1,13,4.333333333333333,6.5,0.667,1
883,28,3,1,3.0,0.0,0,0.6140922557576712,0.49756573250970093,0.659476753767604,0.1165265232479703,0.16191102125790302,3,0.49756573250970093,1,0.659476753767604,0.5862019990759407,-0.0886362665662398,1,-0.8841331458423859,2.2138700953847774,4,22,7.333333333333333,4.4,0.333,1
884,28,36,10,3.6,3.5454545454545454,1,0.7783879792667252,0.49831374287318647,2.509725334272541,0.28007423639353873,2.0114115913993547,7,0.5979054954281519,2,0.7086474681977485,0.5862019990759407,-0.08788825620275426,1,-0.7282211857774314,203.86994599597438,9,23,0.6388888888888888,2.3,0.861,0
885,28,29,9,3.2222222222222223,2.7272727272727275,3,0.9903671622816067,0.43927421068387984,2.5132062035765226,0.5510929515977269,2.0739319928926427,9,0.5422064147325361,2,1.3019648321996833,0.5862019990759407,-0.1469277883920609,1,-0.7802025018598354,196.9693908068521,6,14,0.4827586206896552,2.0,0.897,0
886,28,32,11,2.909090909090909,3.5454545454545454,3,0.5585703224889623,0.49955977305291943,1.1884588997316718,0.05901054943604289,0.6888991266787524,4,1.138764414494333,2,0.5159097741327412,0.5862019990759407,-0.0866422260230213,1,-0.7954162268509505,258.0008325686127,9,24,0.75,2.4,0.875,0
887,28,29,11,2.6363636363636362,3.0,2,0.4154578440362216,0.3780354718332497,1.073748268732004,0.0374223722029719,0.6957127968987542,4,0.38246658308413095,2,0.39588401209959634,0.5862019990759407,-0.20816652724269102,1,-0.7895263897311343,154.674194935015,8,4,0.13793103448275862,0.4444444444444444,0.793,0
888,28,13,8,1.625,0.8181818181818182,2,1.4144091301268782,0.6390248293498301,2.313104430927538,0.7753843007770481,1.674079601577708,3,1.4144091301268782,1,1.483611129078378,0.5862019990759407,0.05282283027388934,0,-0.29595594252270857,202.28743673104492,7,35,2.6923076923076925,4.375,0.846,0
889,28,12,4,3.0,1.090909090909091,5,1.3340354747933563,0.4327221068158463,1.8073889884226404,0.90131336797751,1.3746668816067942,5,0.4327221068158463,4,0.4327221068158463,0.5862019990759407,-0.15347989226009445,1,-0.9919017298805749,204.30210122897068,6,10,0.8333333333333334,1.4285714285714286,0.417,1
890,28,25,8,3.125,3.5454545454545454,5,2.085901061239385,0.5214845173960287,2.467286640968126,1.5644165438433562,1.9458021235720975,6,2.085901061239385,1,2.438669446417133,0.5862019990759407,-0.06471748167991198,1,-0.7017481702521909,237.25094533623778,7,27,1.08,3.375,0.84,0
891,28,29,9,3.2222222222222223,4.909090909090909,0,1.6513655221487205,1.0214860445213958,2.4905691724150647,0.6298794776273247,1.469083127893669,5,1.6513655221487205,2,1.6513655221487205,0.5862019990759407,0.43528404544545507,0,-0.6190963253275796,0.0,9,43,1.4827586206896552,4.3,0.862,0
892,28,32,11,2.909090909090909,3.272727272727273,4,0.5273137816061404,0.47584763469505814,1.2866712642866844,0.051466146911082256,0.8108236295916262,4,0.47584763469505814,2,0.74743589858644,0.5862019990759407,-0.11035436438088259,1,-0.7696179996939162,147.30528570135817,7,20,0.625,2.5,0.906,0
893,28,34,11,3.090909090909091,3.272727272727273,4,0.4798086714818479,0.40459579630878595,1.3814751521507025,0.07521287517306197,0.9768793558419165,4,0.8041253342219264,2,0.435834746526866,0.5862019990759407,-0.18160620276715478,1,-0.820026567596336,205.66486461635083,8,8,0.23529411764705882,0.8888888888888888,0.882,0
894,28,36,11,3.272727272727273,4.363636363636364,2,0.4410082869156789,0.3432419169223882,1.0312443619546252,0.09776636999329069,0.6880024450322371,4,0.61513531351925,3,0.4495023056183347,0.5862019990759407,-0.24296008215355253,1,-0.7252562517861237,246.72678778770123,9,1,0.027777777777777776,0.1,0.889,0
895,28,2,2,1.0,0.0,0,1.3098824275357206,1.2945029265213468,1.3252619285500942,0.015379501014373798,0.030759002028747373,1,1.3252619285500942,1,1.3252619285500942,0.5862019990759407,0.7083009274454061,0,-1.0,6.481088380492757,1,44,22.0,22.0,0.0,0
896,28,7,4,1.75,1.6363636363636365,0,0.9138825259232394,0.621910591438479,2.3261662638662255,0.29197193448476033,1.7042556724277464,4,0.7728052261197499,2,0.8210154027162624,0.5862019990759407,0.035708592362538316,0,-0.8167343227491882,71.98279706060246,10,33,4.714285714285714,3.0,0.714,0
897,28,15,8,1.875,1.6363636363636365,2,1.4417804889930546,0.6008493856941323,2.326163145101035,0.8409311032989223,1.7253137594069026,4,1.1268880724659576,1,2.326163145101035,0.5862019990759407,0.014647386618191538,0,-0.9894481268807607,170.09429793832908,3,32,2.1333333333333333,8.0,0.667,0
898,28,29,9,3.2222222222222223,3.272727272727273,0,1.616089220642285,0.8219943324426432,2.543470324448956,0.7940948881996418,1.7214759920063125,5,0.9549244934260184,2,2.0751078742309397,0.5862019990759407,0.23579233336670247,0,-0.723027778857494,177.71761711646664,6,39,1.3448275862068966,5.571428571428571,0.931,0
899,28,15,7,2.142857142857143,2.181818181818182,3,0.6871099474376771,0.3847641707474117,1.371993845281402,0.30234577669026536,0.9872296745339904,3,0.756488340385473,2,0.3847641707474117,0.5862019990759407,-0.20143782832852902,1,-0.8814156777263418,204.62783575918894,8,6,0.4,0.6666666666666666,0.933,0
900,28,6,2,3.0,0.0,0,0.5158073213916492,0.4722020840254364,0.5894963873780079,0.0436052373662128,0.11729430335257152,4,0.4815107782151166,2,0.4815107782151166,0.5862019990759407,-0.11399991505050433,1,-0.8797547809287605,20.02660764843293,1,19,3.1666666666666665,9.5,0.333,1
901,29,21,6,3.5,1.7999999999999998,7,1.4293992896473307,0.4574911120943413,1.976145493166722,0.9719081775529894,1.5186543810723807,7,0.4574911120943413,4,0.4574911120943413,0.5798682215329661,-0.12237710943862484,1,-0.9961374267428633,219.49988935026158,5,13,0.6190476190476191,2.1666666666666665,0.714,1
902,29,42,9,4.666666666666667,4.2,9,0.8372859198797435,0.5897719166372875,2.392291776095129,0.2475140032424561,1.8025198594578418,9,0.5897719166372875,2,0.9353375517708737,0.5798682215329661,0.00990369510432132,0,-0.7023089569105583,209.46754186740134,8,32,0.7619047619047619,3.5555555555555554,0.881,0
903,29,20,8,2.5,1.7999999999999998,2,1.452658535915355,0.6552072652613827,2.288460063783556,0.7974512706539723,1.6332527985221732,6,1.6562169205285897,2,2.027695368258879,0.5798682215329661,0.0753390437284166,0,-0.9592475964872837,200.80995964386824,6,36,1.8,5.142857142857143,0.85,0
904,29,4,1,4.0,0.0,0,0.5022866156456982,0.46975981735290273,0.5586539401705664,0.03252679829279548,0.08889412281766362,4,0.46975981735290273,3,0.46975981735290273,0.5798682215329661,-0.1101084041800634,1,-0.8883527288891335,0.6902616657497163,1,19,4.75,9.5,1.0,1
905,29,19,6,3.1666666666666665,1.2,4,1.6190000000191347,0.46373289647688504,2.0966389938530594,1.1552671035422497,1.6329060973761744,5,1.8995217005364733,3,0.4894784784645214,0.5798682215329661,-0.1161353250560811,1,-0.9947228015443458,220.12159445373592,6,15,0.7894736842105263,2.142857142857143,0.842,1
906,29,10,6,1.6666666666666667,0.8999999999999999,4,1.475453699345608,0.7655786531003926,2.1840765855840023,0.7098750462452154,1.4184979324836098,4,0.7655786531003926,1,2.1840765855840023,0.5798682215329661,0.1857104315674265,0,-0.9704066557875353,210.903435860956,5,38,3.8,6.333333333333333,0.8,1
907,29,3,2,1.5,0.0,0,0.548761010037115,0.42914744603079774,0.6941257505495056,0.11961356400631723,0.2649783045187079,2,0.42914744603079774,1,0.6941257505495056,0.5798682215329661,-0.1507207755021684,1,-0.9748350428057752,18.70647871390227,1,9,3.0,4.5,0.0,1
908,29,29,9,3.2222222222222223,3.3,4,0.9001256299048351,0.46606954726457617,2.3269864689914215,0.43405608264025897,1.8609169217268453,4,0.7777912573326015,2,0.9684454178926581,0.5798682215329661,-0.11379867426838997,1,-0.7491089837906428,196.44064260540898,5,18,0.6206896551724138,3.0,0.931,0
909,29,16,7,2.2857142857142856,0.6,2,1.4580775680114497,0.5916045374445491,2.282064247743838,0.8664730305669006,1.6904597102992889,4,1.4161111323415334,1,2.282064247743838,0.5798682215329661,0.011736315911582973,0,-0.9430174805347972,195.18505869640143,4,33,2.0625,6.6,0.75,0
910,29,41,8,5.125,3.0,6,1.15549308424422,0.3516235530557597,2.3836266092522327,0.8038695311884603,2.032003056196473,10,0.4190342756101116,2,2.2393601751295162,0.5798682215329661,-0.22824466847720642,1,-0.7246090166761873,190.68598144995119,10,1,0.024390243902439025,0.09090909090909091,0.78,0
911,29,10,6,1.6666666666666667,0.8999999999999999,1,1.0065741558875327,0.4201770293149644,1.388722792914267,0.5863971265725683,0.9685457635993024,3,1.3394114290350112,1,1.0250618045405253,0.5798682215329661,-0.1596911922180017,1,-0.6400000712851637,189.88875200231854,7,7,0.7,0.875,0.8,0
912,29,10,7,1.4285714285714286,0.6,1,0.801757566485571,0.5574435466794193,1.4353499452468348,0.24431401980615164,0.8779063985674155,2,0.9351009260166155,1,1.4353499452468348,0.5798682215329661,-0.022424674853546822,1,-0.9830723211851922,178.8534576820198,6,30,3.0,4.285714285714286,1.0,0
913,29,34,10,3.4,3.0,4,0.5616063638347986,0.4956862292388279,1.182493864371691,0.06592013459597068,0.686807635132863,4,1.1199026246287922,2,1.1225353866519283,0.5798682215329661,-0.08418199229413825,1,-0.8083092395748239,122.80607169652268,6,21,0.6176470588235294,3.0,0.853,0
914,29,14,5,2.8,0.3,3,1.7189234316400204,0.4135576504356535,2.0150742031549385,1.3053657812043669,1.601516552719285,5,1.8408642417839045,2,1.8408642417839045,0.5798682215329661,-0.16631057109731262,1,-0.9866809907103922,226.89089690146292,6,5,0.35714285714285715,0.7142857142857143,0.857,1
915,29,29,9,3.2222222222222223,2.1,3,1.1653247814403553,0.47715128464721185,2.3455090920064667,0.6881734967931434,1.8683578073592548,5,1.1653247814403553,1,1.1599637869528023,0.5798682215329661,-0.10271693688575428,1,-0.7574001650709181,200.39170354612975,7,20,0.6896551724137931,2.5,0.966,0
916,29,7,2,3.5,0.0,0,0.5670013493078833,0.5081843914775982,0.6162400187842666,0.058816957830285066,0.1080556273066684,4,0.5081843914775982,2,0.5513784797699263,0.5798682215329661,-0.07168383005536794,1,-0.7140533973206115,11.585252040749111,1,24,3.4285714285714284,12.0,0.429,1
917,29,26,10,2.6,2.4,3,0.4438779369965066,0.3954426856582638,1.3746680805772016,0.04843525133824278,0.9792253949189378,3,1.0615474005816645,2,1.0615474005816645,0.5798682215329661,-0.18442553587470234,1,-0.7761787206603349,132.93528026700727,9,4,0.15384615384615385,0.4,0.962,0
918,29,7,2,3.5,0.0,0,0.5903399669271755,0.46240085857147856,0.6726916759858951,0.12793910835569694,0.21029081741441652,4,0.5903399669271755,1,0.6726916759858951,0.5798682215329661,-0.11746736296148758,1,-0.8919999509957921,26.80325900960537,2,14,2.0,4.666666666666667,0.286,1
919,29,70,10,7.0,6.0,10,1.2915979935089867,0.46429370618796184,2.342342009272637,0.8273042873210249,1.8780483030846749,13,0.9930774609867049,4,0.9930774609867049,0.5798682215329661,-0.11557451534500429,1,-0.6591360871307912,217.30261260548656,9,16,0.22857142857142856,1.6,0.871,0
920,29,23,8,2.875,2.6999999999999997,1,1.4651451740060684,0.5240952303919457,2.220106450733327,0.9410499436141226,1.6960112203413813,5,0.6046006904165209,2,0.773511954490936,0.5798682215329661,-0.05577299114102041,1,-0.985114024200952,232.01156315237438,5,27,1.173913043478261,4.5,0.522,1
921,29,8,4,2.0,0.6,2,1.1288848991914253,0.8070715493856097,2.337854914361975,0.32181334980581566,1.5307833649763656,2,1.4323252443533658,1,2.337854914361975,0.5798682215329661,0.22720332785264352,0,-0.8910382841501812,110.90042668002093,8,39,4.875,4.333333333333333,0.875,0
922,29,10,5,2.0,0.6,5,0.9952868091283241,0.5259127220829475,1.729447968987075,0.46937408704537664,1.2035352469041274,5,0.5259127220829475,3,0.5259127220829475,0.5798682215329661,-0.05395549945001865,1,-0.9801163854294416,221.93799507692208,3,28,2.8,7.0,0.5,1
923,29,32,10,3.2,2.6999999999999997,4,0.5032343948354787,0.4225236401342799,1.1409767285280736,0.08071075470119882,0.7184530883937937,4,1.0896224610939493,1,1.0896224610939493,0.5798682215329661,-0.15734458139868623,1,-0.786155477899326,233.7363123146254,4,8,0.25,1.6,0.875,0
924,29,13,6,2.1666666666666665,0.8999999999999999,6,1.4672391956470303,0.46445571614286646,1.672603869105844,1.002783479504164,1.2081481529629776,6,0.46445571614286646,3,0.4684149552866053,0.5798682215329661,-0.11541250539009967,1,-0.9599825076515369,199.5529162202519,4,17,1.3076923076923077,3.4,0.692,1
925,29,18,9,2.0,0.8999999999999999,1,1.5359825469352215,0.8359390759991421,2.268225075773949,0.7000434709360794,1.432285999774807,3,2.097192248688197,1,2.268225075773949,0.5798682215329661,0.25607085446617595,0,-0.9758470816155058,200.6004382791705,4,41,2.2777777777777777,8.2,0.667,0
926,29,37,10,3.7,1.7999999999999998,4,1.2933097522231245,0.5895019664576938,2.345253845320074,0.7038077857654307,1.7557518788623803,11,0.8817077755879745,2,1.401354255220931,0.5798682215329661,0.009633744924727683,0,-0.7599897380270898,208.63495418348057,8,31,0.8378378378378378,3.4444444444444446,0.865,0
927,29,14,6,2.3333333333333335,1.2,5,1.4706297807539548,0.5143172490394564,2.0423084480781437,0.9563125317144984,1.5279911990386874,5,0.5143172490394564,3,0.5522834212429403,0.5798682215329661,-0.06555097249350972,1,-0.9927124116565837,214.8272835794838,3,25,1.7857142857142858,6.25,0.714,1
928,29,4,2,2.0,0.0,0,1.7050994736940117,1.6816696855758564,1.8130229501553188,0.023429788118155326,0.1313532645794624,3,1.6816696855758564,2,1.6816696855758564,0.5798682215329661,1.1018014640428904,0,-0.9853043198713978,9.600116035145248,4,43,10.75,8.6,0.75,0
929,29,11,7,1.5714285714285714,1.2,1,1.3768470746908266,0.5308203516940134,2.289597607355489,0.8460267229968131,1.7587772556614758,3,1.3768470746908266,1,2.289597607355489,0.5798682215329661,-0.04904786983895271,1,-0.9706251885199175,173.6691789225509,3,29,2.6363636363636362,7.25,0.818,0
930,29,8,5,1.6,0.3,2,1.591609207837417,0.3914847544402657,2.320962295236039,1.2001244533971513,1.9294775407957732,2,1.8194476815331144,1,2.256265563590554,0.5798682215329661,-0.18838346709270043,1,-0.888807400442511,153.1761948654562,9,3,0.375,0.3,0.625,0
931,29,57,9,6.333333333333333,4.2,10,0.7289642268081273,0.5068028022717719,2.313068348366081,0.22216142453635546,1.8062655460943093,10,0.8149417888246095,2,1.0134724202173775,0.5798682215329661,-0.07306541926119425,1,-0.6450527089409059,193.90802693568057,9,23,0.40350877192982454,2.3,0.93,0
932,29,30,9,3.3333333333333335,3.0,5,1.3448430733489665,0.3741450696922985,2.3659844575184756,0.9706980036566679,1.991839387826177,5,1.6271426619095481,2,0.38099440431169057,0.5798682215329661,-0.20572315184066764,1,-0.6972944180910626,175.81049218406173,7,2,0.06666666666666667,0.25,0.933,0
933,29,22,10,2.2,2.1,1,1.5338464238625487,0.765238389861184,2.1951722218796417,0.7686080340013647,1.4299338320184578,5,1.754404054826689,2,1.8648808893396447,0.5798682215329661,0.18537016832821784,0,-0.9665993831609233,179.1404215518448,5,37,1.6818181818181819,6.166666666666667,0.773,0
934,29,26,8,3.25,4.5,1,1.7137090723122914,0.822083847634368,2.3971926816003744,0.8916252246779234,1.5751088339660062,7,1.429584761997392,2,1.446966447309518,0.5798682215329661,0.2422156261014019,0,-0.5499729198359842,206.4779537893293,9,40,1.5384615384615385,4.0,1.0,0
935,29,7,2,3.5,0.0,0,0.5245837216474735,0.4558567076931776,0.596133022052471,0.06872701395429587,0.14027631435929339,4,0.5102588169653769,2,0.561954267279979,0.5798682215329661,-0.12401151383978853,1,-0.9286732537233033,10.038115071549441,2,11,1.5714285714285714,3.6666666666666665,0.429,1
936,29,3,1,3.0,0.0,3,0.5191395242125018,0.4322932479036262,0.6232682805904955,0.08684627630887554,0.19097503268686933,3,0.4322932479036262,2,0.5191395242125018,0.5798682215329661,-0.1475749736293399,1,-0.8947320515564802,0.4555317536800203,0,10,3.3333333333333335,10.0,0.667,1
937,29,30,9,3.3333333333333335,2.1,7,1.1111009961870078,0.6456565003153675,2.3842614822232893,0.4654444958716403,1.7386049819079217,7,0.6456565003153675,2,1.3245919772762145,0.5798682215329661,0.06578827878240134,0,-0.7189143349343392,184.75209677290832,8,35,1.1666666666666667,3.888888888888889,0.9,0
938,29,16,7,2.2857142857142856,2.4,3,1.34254139082018,0.6200826594919351,2.225581868066655,0.7224587313282449,1.60549920857472,4,1.1909075197610732,1,1.3485886116848336,0.5798682215329661,0.04021443795896895,0,-0.7339012005328667,187.38876911835564,9,34,2.125,3.4,0.938,0
939,29,11,8,1.375,0.8999999999999999,2,1.360550081592058,0.5010857462368368,2.3688488704088964,0.8594643353552212,1.8677631241720596,2,2.01394239686143,1,2.3688488704088964,0.5798682215329661,-0.07878247529612936,1,-0.9869173679550352,224.19571013428975,5,22,2.0,3.6666666666666665,0.545,0
940,29,8,1,8.0,0.0,8,0.5681475697330746,0.5239257799167788,0.626889018640943,0.044221789816295765,0.10296323872416424,8,0.5239257799167788,3,0.5953912095620179,0.5798682215329661,-0.05594244161618733,1,-0.9629007037614361,1.796671694913158,4,26,3.25,5.2,0.5,1
941,29,35,8,4.375,4.2,0,1.1545134914156943,0.8929979798595548,2.363662081852199,0.2615155115561395,1.4706641019926443,8,0.8929979798595548,2,1.3064737069393142,0.5798682215329661,0.3131297583265886,0,-0.7704933476805087,197.04745727860518,8,42,1.2,4.666666666666667,0.857,0
942,29,7,1,7.0,0.0,0,0.5327203044579469,0.4560555062291841,0.6441012089998654,0.07666479822876282,0.18804570277068133,7,0.4560555062291841,4,0.5294320931168668,0.5798682215329661,-0.12381271530378202,1,-0.9443151106811136,1.4527759048004896,2,12,1.7142857142857142,4.0,0.429,1
943,29,30,10,3.0,2.6999999999999997,2,0.5253595085558567,0.41582026577219916,1.3194839747920464,0.10953924278365751,0.9036637090198472,4,1.0125767302078683,1,1.312518843432305,0.5798682215329661,-0.16404795576076697,1,-0.8173848280580898,196.21046270273771,6,6,0.2,0.8571428571428571,0.867,0
944,30,27,7,3.857142857142857,5.333333333333333,5,0.6986498518286385,0.4635736100906863,2.54579658349518,0.23507624173795216,2.0822229734044937,7,0.6986498518286385,3,0.728382046463233,0.5662602899430491,-0.1026866798523628,1,-0.5421584158153857,147.38917240892644,9,5,0.18518518518518517,0.5,0.741,0
945,30,16,8,2.0,2.6666666666666665,1,0.5659501906672522,0.41709562054996524,2.6,0.14885457011728692,2.1829043794500347,3,0.6074147748198561,1,2.6,0.5662602899430491,-0.14916466939308387,1,-0.5804338784006176,157.47745366746554,9,4,0.25,0.4,0.812,0
946,30,2,2,1.0,0.3333333333333333,0,1.4027587059938034,1.3819073195297924,1.4236100924578146,0.020851386464010968,0.04170277292802216,1,1.3819073195297924,1,1.3819073195297924,0.5662602899430491,0.8156470295867433,0,1.0,0.0,3,19,9.5,4.75,0.5,0
947,30,10,5,2.0,1.6666666666666667,2,1.4742118385827134,0.4939166517500801,1.6904331113432496,0.9802951868326333,1.1965164595931694,3,1.5636323563415795,1,1.6904331113432496,0.5662602899430491,-0.07234363819296902,1,-0.9387343449860047,213.31373384568028,5,9,0.9,1.5,1.0,1
948,30,16,9,1.7777777777777777,2.3333333333333335,1,1.6889777439778957,0.7851738511932908,2.4918936704211365,0.9038038927846049,1.7067198192278457,3,0.9534912591822707,1,2.4918936704211365,0.5662602899430491,0.21891356125024164,0,-0.99012083826724,210.3798082490822,5,17,1.0625,2.8333333333333335,0.688,0
949,30,18,9,2.0,1.6666666666666667,6,1.600026482586208,0.6577877652668651,2.415671337315047,0.9422387173193429,1.757883572048182,6,0.6577877652668651,2,0.7799393191632262,0.5662602899430491,0.091527475323816,0,-0.975999198141083,211.09702928627433,6,15,0.8333333333333334,2.142857142857143,0.667,1
950,30,29,9,3.2222222222222223,4.333333333333333,3,0.45228957278946635,0.36013427030831313,1.0097439415934177,0.09215530248115322,0.6496096712851046,4,0.9080337353287093,1,0.9080337353287093,0.5662602899430491,-0.20612601963473598,1,-0.7890651370008658,154.69547721160575,9,2,0.06896551724137931,0.2,0.862,0
951,30,3,1,3.0,0.0,0,0.5197681058257739,0.48629293477180224,0.5662569245814186,0.033475171053971686,0.07996398980961639,3,0.48629293477180224,1,0.5662569245814186,0.5662602899430491,-0.07996735517124687,1,-0.9754892691221445,3.5642825695459806,2,8,2.6666666666666665,2.6666666666666665,0.0,1
952,30,27,7,3.857142857142857,5.333333333333333,0,1.7060254078118253,0.9195186554909772,2.4806322294262237,0.7865067523208481,1.5611135739352466,6,2.181629618214078,2,2.1794118576434527,0.5662602899430491,0.3532583655479281,0,-0.5497973296975186,108.05203584534353,8,18,0.6666666666666666,2.0,0.926,0
953,30,7,1,7.0,0.0,7,0.5608781773499416,0.5398203417044712,0.6904877462193761,0.02105783564547037,0.1506674045149049,7,0.5398203417044712,4,0.5591029618411805,0.5662602899430491,-0.02643994823857787,1,-0.84273874776279,0.7662562935381061,2,10,1.4285714285714286,3.3333333333333335,0.714,1
954,30,5,1,5.0,0.0,0,0.5079555525458935,0.39876016775457335,0.6694336498521497,0.10919538479132018,0.27067348209757636,5,0.39876016775457335,1,0.6694336498521497,0.5662602899430491,-0.16750012218847576,1,-0.8971260814330763,17.583793135369945,3,3,0.6,0.75,0.0,1
955,30,41,9,4.555555555555555,5.0,10,0.9336419305361974,0.5571238709837436,2.5595208932694034,0.37651805955245377,2.0023970222856597,10,0.5571238709837436,2,1.0068126387224567,0.5662602899430491,-0.009136418959305503,1,-0.656926297854754,202.1989377701102,6,12,0.2926829268292683,1.7142857142857142,0.951,0
956,30,55,8,6.875,8.0,16,1.5014369213384837,0.6335401605047117,2.6,0.867896760833772,1.9664598394952884,16,0.6335401605047117,2,0.9739230193251835,0.5662602899430491,0.06727987056166262,0,-0.7698410862532783,175.57675087962463,8,13,0.23636363636363636,1.4444444444444444,0.964,0
957,30,37,8,4.625,5.0,10,0.9945574734302652,0.6496840878129766,2.418752989080008,0.34487338561728864,1.7690689012670315,10,0.6496840878129766,3,0.6755618489329666,0.5662602899430491,0.08342379786992749,0,-0.7617099702899113,186.19848439023798,4,14,0.3783783783783784,2.8,0.919,0
958,30,54,8,6.75,10.333333333333334,6,1.3494396716852672,0.3367061967208431,2.6,1.0127334749644241,2.263293803279157,11,1.33708643557732,3,2.198622818877523,0.5662602899430491,-0.229554093222206,1,-0.7209336613716967,171.28297231412435,7,1,0.018518518518518517,0.125,0.889,0
959,30,7,2,3.5,1.6666666666666667,0,0.5097479885796964,0.4723815849073942,0.5472865173019719,0.037366403672302206,0.07490493239457768,5,0.4723815849073942,2,0.48765065165672544,0.5662602899430491,-0.09387870503565493,1,-0.8821240513606117,8.976517939783974,2,7,1.0,2.3333333333333335,0.571,1
960,30,5,2,2.5,0.0,0,0.5651008915455008,0.468939628744752,0.617334770218124,0.09616126280074883,0.14839514147337202,4,0.468939628744752,2,0.5445717571012835,0.5662602899430491,-0.09732066119829713,1,-0.7969673523772146,6.787477039563754,1,6,1.2,3.0,0.4,1
961,30,6,1,6.0,0.0,0,0.5623053201732928,0.5562012246639636,0.6326835726738609,0.0061040955093292215,0.07648234800989728,6,0.5562012246639636,2,0.5624214001464152,0.5662602899430491,-0.01005906527908551,1,-0.5963715550900743,2.7647269538494754,0,11,1.8333333333333333,11.0,0.333,1
962,30,17,8,2.125,2.3333333333333335,1,1.6023065890539043,0.7057920770311287,2.5326053761902596,0.8965145120227757,1.8268132991591308,3,2.292167576530321,1,2.5326053761902596,0.5662602899430491,0.13953178708807956,0,-0.9888615736829334,186.7003915868601,7,16,0.9411764705882353,2.0,0.765,0
963,31,6,2,3.0,0.6,0,1.5712510773039838,1.4570996813349353,1.6663474373910288,0.11415139596904855,0.20924775605609347,4,1.4570996813349353,1,1.652691756357451,0.6403009081267286,0.8167987732082067,0,0.32799452335503876,7.339225825440991,2,29,4.833333333333333,9.666666666666666,0.5,0
964,31,8,1,8.0,0.0,8,0.5898178469312554,0.4781705704050365,0.6520692858232255,0.11164727652621886,0.17389871541818902,8,0.4781705704050365,4,0.5898178469312554,0.6403009081267286,-0.16213033772169205,1,-0.9266417076439936,1.0303714972152704,4,10,1.25,2.0,0.75,1
965,31,53,9,5.888888888888889,5.7,6,1.362315908814535,0.5819360836987867,2.4012004657383397,0.7803798251157482,1.8192643820395529,9,1.0985190795748492,3,0.8696449591333487,0.6403009081267286,-0.058364824427941886,1,-0.8013681778782152,200.59573835978534,5,20,0.37735849056603776,3.3333333333333335,0.887,0
