participant_id,competition_id,total_submissions,active_days_pct,submissions_per_day,submission_avg_initial_days,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,submissions_pre_jump,submissions_post_jump,leap_size,post_jump_score_repetition,quiz_participation_pct,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,archetype
363,13,16,60.0,2.6666666666666665,0.0,1.0,5,0.6314167577561045,0.5394252758929488,0.8493025231867805,0.09199148186315576,0.3098772472938317,5,0.5394252758929488,2,0.5394252758929488,0.6587617494052922,-0.11933647351234344,1,-0.5119168880136947,70.30767278900403,8,8,0.21788576543067595,0.6163695136049081,60.0,15,0.9375,2.142857142857143,0.938,hardworker
364,13,7,20.0,3.5,1.6666666666666667,0.6666666666666666,0,0.7838049165689206,0.5567657662004316,2.3515928284691627,0.22703915036848898,1.7948270622687312,5,0.5715238659969522,1,0.8070183732469394,0.6587617494052922,-0.10199598320486059,1,0.3273879971513962,19.862562225241902,6,1,1.7948270622687312,0.0,20.0,18,2.5714285714285716,6.0,0.857,low_interest_quitter
365,13,36,90.0,4.0,5.0,2.0,1,0.6239415681851348,0.39182908542671,1.1859411649255995,0.23211248275842478,0.7941120794988895,10,0.39182908542671,3,0.49525353756403045,0.6587617494052922,-0.2669326639785822,1,-0.33504815268237986,26.59956532308227,7,29,0.5739901068574552,0.4697765411222077,90.0,5,0.1388888888888889,0.5,0.694,hardworker
366,13,19,90.0,2.111111111111111,2.0,1.6666666666666667,3,0.6389609437014864,0.37926296835202794,2.1906245133344218,0.25969797534945843,1.8113615449823939,4,0.75016478465227,1,2.188426584097684,0.6587617494052922,-0.27949878105326426,1,-0.6761538434317773,215.04280382903923,3,16,1.4404597286821517,0.0,50.0,4,0.21052631578947367,0.6666666666666666,0.526,benchmark_tweaker
367,13,16,70.0,2.2857142857142856,0.0,2.6666666666666665,1,0.6381750646093743,0.4631701821011286,0.8042815162116186,0.17500488250824575,0.34111133411049,5,0.4631701821011286,2,0.662818982811152,0.6587617494052922,-0.1955915673041636,1,-0.04325531333795973,43.231486094648034,5,11,0.2911127815059542,0.15227604614740142,70.0,12,0.75,1.5,0.812,hardworker
368,13,23,100.0,2.3,2.3333333333333335,2.3333333333333335,4,0.749657545657283,0.593677797321674,2.1350239622133147,0.15597974833560901,1.5413461648916407,5,0.6968279824550753,2,0.6961516612522224,0.6587617494052922,-0.06508395208361817,1,-0.43995020486023345,115.25830689447338,1,22,1.212285765504448,0.0,70.0,22,0.9565217391304348,2.75,0.652,benchmark_tweaker
369,13,12,50.0,2.4,0.3333333333333333,2.6666666666666665,0,0.6112582337620077,0.4537087091801943,1.0419641583622168,0.15754952458181343,0.5882554491820224,4,0.4537087091801943,2,0.6026781711938316,0.6587617494052922,-0.2050530402250979,1,-0.44375765012072244,56.596233932147726,2,10,0.262768060628489,0.0,60.0,11,0.9166666666666666,1.5714285714285714,0.75,hardworker
370,13,29,90.0,3.2222222222222223,1.6666666666666667,3.0,6,0.480549615228668,0.3,2.2835336883550275,0.18054961522866803,1.9835336883550274,6,0.34550110427767367,3,0.4329600401405403,0.6587617494052922,-0.3587617494052922,1,-0.135943517363222,141.81991950565532,18,11,1.7937169764264163,0.8665362149727038,70.0,1,0.034482758620689655,0.125,0.828,daily_sprinter
371,13,3,30.0,1.0,0.0,0.3333333333333333,0,1.1713071389439729,0.9527012489959411,1.5612872680481211,0.21860588994803176,0.60858601905218,1,1.5612872680481211,1,1.5612872680481211,0.6587617494052922,0.2939394995906489,0,-0.9783969340086754,105.90421431977836,3,0,0.0,0.0,60.0,28,9.333333333333334,4.0,1.0,consistent_ai_leap
372,13,9,20.0,4.5,0.0,3.0,0,0.5715198868758656,0.42699649717423055,0.6362657718913278,0.14452338970163509,0.20926927471709728,6,0.5482582234431869,3,0.5482582234431869,0.6587617494052922,-0.23176525223106165,1,-0.8159850445203046,9.588277225594723,8,1,0.12948283461506788,0.0,40.0,8,0.8888888888888888,1.6,0.333,late_joiner_dangerous
373,13,19,90.0,2.111111111111111,1.3333333333333333,1.6666666666666667,4,0.4172286584850736,0.36358670117771774,2.290005432009618,0.05364195730735588,1.9264187308319003,4,0.37052702197089654,2,0.3858999617443779,0.6587617494052922,-0.29517504822757445,1,-0.17347105199030377,228.49211565349378,10,9,1.8742771590696272,0.9487808955977803,60.0,3,0.15789473684210525,0.42857142857142855,0.895,daily_sprinter
374,13,9,50.0,1.8,1.0,0.0,1,0.7339045273383367,0.623821105933132,2.206936637648682,0.11008342140520466,1.58311553171555,3,0.6652194931366678,1,2.206936637648682,0.6587617494052922,-0.03494064347216019,1,-0.7231599450934658,160.04774597973588,1,8,1.2661792995354597,0.0,40.0,25,2.7777777777777777,5.0,0.778,benchmark_tweaker
375,13,19,100.0,1.9,1.3333333333333333,1.3333333333333333,3,0.5744431403334956,0.4366168954624776,0.6956027193696731,0.13782624487101802,0.2589858239071955,4,0.4684031144415544,1,0.6956027193696731,0.6587617494052922,-0.22214485394281458,1,-0.31662596696365863,125.03925396331951,10,9,0.21388703796041902,0.4492484711975465,50.0,10,0.5263157894736842,1.6666666666666667,0.789,daily_sprinter
376,13,21,100.0,2.1,3.0,1.3333333333333333,3,0.680206751002313,0.5658366328663105,2.2241986442419317,0.11437011813600251,1.6583620113756212,4,0.7013012090951211,2,0.7013012090951211,0.6587617494052922,-0.09292511653898172,1,-0.5209404262376152,237.24133688303996,2,19,1.5228974351468105,0.0,50.0,21,1.0,3.5,0.714,benchmark_tweaker
377,13,20,80.0,2.5,3.3333333333333335,1.3333333333333333,2,0.7889342765716014,0.6029443914204626,2.32546909957167,0.1859898851511388,1.7225247081512074,6,0.6029443914204626,2,0.733237086498748,0.6587617494052922,-0.05581735798482956,1,-0.49435951630828157,50.82974210317729,3,17,1.5397040332731322,0.11673293340691637,60.0,23,1.15,3.2857142857142856,0.5,benchmark_tweaker
378,14,16,60.0,2.6666666666666665,0.0,1.0,4,0.6289784625037056,0.472529154232883,1.1128578999147383,0.1564493082708226,0.6403287456818553,4,0.495920499068765,2,0.5456110369912389,0.5681493572962527,-0.09562020306336971,1,-0.6977195515407427,139.9339357716878,11,5,0.3126921078830166,0.6845865627974849,70.0,12,0.75,1.5,0.875,hardworker
379,14,6,30.0,2.0,0.0,0.0,1,0.5049484000834192,0.4390998288713898,2.1355851761100464,0.06584857121202942,1.6964853472386565,4,0.4390998288713898,1,2.1355851761100464,0.5681493572962527,-0.1290495284248629,1,-0.6750551257986754,6.638986821421781,1,5,1.6964853472386565,0.26102212764382315,80.0,8,1.3333333333333333,0.8888888888888888,0.667,late_joiner_dangerous
380,14,20,90.0,2.2222222222222223,2.0,2.3333333333333335,1,0.5021018056888609,0.39807082867008,0.8267549917005943,0.10403097701878089,0.4286841630305143,4,0.39807082867008,3,0.39807082867008,0.5681493572962527,-0.17007852862617273,1,-0.434289535351137,53.944688725527485,5,15,0.18595963339245497,0.6820854968351795,70.0,3,0.15,0.375,0.75,daily_sprinter
381,14,2,20.0,1.0,0.0,0.0,0,1.325855597473465,0.9258069258870012,1.7259042690599287,0.40004867158646373,0.8000973431729275,1,1.7259042690599287,1,1.7259042690599287,0.5681493572962527,0.3576575685907485,0,-1.0,46.33057658453333,2,0,0.0,0.0,80.0,24,12.0,2.6666666666666665,0.5,consistent_late_breakthrough
382,14,32,80.0,4.0,1.6666666666666667,2.6666666666666665,6,0.6732888626013598,0.5200156745586262,0.9568525875102813,0.1532731880427336,0.43683691295165517,8,0.5200156745586262,3,0.5200156745586262,0.5681493572962527,-0.048133682737626526,1,-0.2794174014660358,133.11964664372616,29,3,0.43683691295165517,1.0,70.0,17,0.53125,2.125,0.688,hardworker
383,14,29,70.0,4.142857142857143,3.3333333333333335,1.3333333333333333,0,0.6812552747715166,0.4891606096840019,1.1344326708596886,0.19209466508751472,0.6452720611756867,8,0.4891606096840019,2,0.9549915802947992,0.5681493572962527,-0.07898874761225083,1,-0.22015543032283133,33.303442007606776,21,8,0.38735802132717745,0.5588924878804491,40.0,14,0.4827586206896552,2.8,0.759,hardworker
384,14,24,50.0,4.8,4.666666666666667,1.0,0,1.2606476739430095,0.43265969743650007,2.3818650364844496,0.8279879765065095,1.9492053390479496,7,0.43265969743650007,7,0.43265969743650007,0.5681493572962527,-0.13548965985975264,1,-0.6130701074358171,203.0904978781179,18,6,1.6660058138895428,0.7487332834959772,70.0,7,0.2916666666666667,0.875,0.708,ai_dump_sincere_start
385,14,25,100.0,2.5,1.3333333333333333,3.0,4,0.4728297350162826,0.3762703494202341,0.89958965385965,0.09655938559604854,0.5233193044394159,4,0.4728297350162826,1,0.89958965385965,0.5681493572962527,-0.19187900787601864,1,-0.7629874668725247,209.10715146268961,1,24,0.19110105627479068,0.0,60.0,1,0.04,0.14285714285714285,0.84,daily_sprinter
386,14,14,60.0,2.3333333333333335,1.6666666666666667,1.0,3,0.6456177405152057,0.5626266724134223,0.8939586966454607,0.08299106810178336,0.33133202423203834,3,0.6922154855706122,1,0.6147783097936149,0.5681493572962527,-0.005522684882830364,1,-0.14219478805792368,173.57124234455205,10,4,0.33133202423203834,0.2868622486905684,70.0,19,1.3571428571428572,2.375,0.857,hardworker
387,14,19,70.0,2.7142857142857144,2.0,1.3333333333333333,8,1.4514925618231247,0.45982367887485753,1.9940738915444016,0.9916688829482672,1.534250212669544,8,0.45982367887485753,4,0.5005881932030598,0.5681493572962527,-0.10832567842139518,1,-0.9701427526517613,211.93418722793717,10,9,1.0505117526725514,0.7858545036417409,70.0,11,0.5789473684210527,1.375,0.632,ai_dump_sincere_start
388,14,7,50.0,1.4,0.0,0.3333333333333333,2,0.7611810468442982,0.49497622978825356,1.2325201618305301,0.26620481705604465,0.7375439320422765,2,0.6458635779078592,2,0.6458635779078592,0.5681493572962527,-0.07317312750799915,1,-0.8028984543853398,93.50233647790682,2,5,0.586656583922671,0.0,80.0,15,2.142857142857143,1.6666666666666667,0.429,consistent_ai_leap
389,14,17,60.0,2.8333333333333335,1.0,1.3333333333333333,0,0.7365240558833993,0.38908966984745896,2.087174740350319,0.34743438603594035,1.6980850705028598,10,0.38908966984745896,4,0.5310595237454707,0.5681493572962527,-0.17905968744879375,1,-0.8344935038485504,172.77658803023422,8,9,1.3506506844669195,0.27454599507088107,60.0,2,0.11764705882352941,0.2857142857142857,0.647,ai_dump_sincere_start
390,14,23,80.0,2.875,1.0,3.3333333333333335,3,0.5857304195824191,0.40166514726043456,0.9535446704543769,0.18406527232198455,0.5518795231939423,5,0.40166514726043456,1,0.8716998402180911,0.5681493572962527,-0.16648421003581815,1,-0.23125195700447504,27.510600481167323,15,8,0.39639523847049085,0.0,60.0,4,0.17391304347826086,0.5714285714285714,0.783,hardworker
391,14,7,50.0,1.4,0.6666666666666666,0.6666666666666666,3,0.73643130107996,0.6311028240837526,2.2746069015205665,0.1053284769962074,1.643504077436814,3,0.6311028240837526,3,0.6311028240837526,0.5681493572962527,0.06295346678749991,0,-0.672581768698111,175.2824996497187,1,6,1.089721751342798,0.0,70.0,21,3.0,2.625,0.857,hardworker
392,14,3,30.0,1.0,0.0,0.6666666666666666,0,0.4735670031338196,0.42951190170967996,0.5864076011512855,0.04405510142413965,0.15689569944160559,1,0.5864076011512855,1,0.5864076011512855,0.5681493572962527,-0.13863745558657276,1,-0.9937125416049012,38.426625264047445,3,0,0.0,0.0,50.0,6,2.0,1.0,1.0,late_joiner_dangerous
393,14,13,80.0,1.625,0.6666666666666666,1.3333333333333333,3,0.7377172868074081,0.5906412959955167,2.151743939225215,0.14707599081189138,1.5611026432296984,3,0.5906412959955167,1,2.151743939225215,0.5681493572962527,0.022491938699264025,0,-0.7157290952614698,172.0243190696537,2,11,1.3258658467498414,0.0,70.0,20,1.5384615384615385,2.5,0.846,benchmark_tweaker
394,14,19,70.0,2.7142857142857144,0.6666666666666666,3.0,0,0.7180573607284265,0.5435452568797245,2.181566935557791,0.17451210384870197,1.6380216786780664,6,0.5435452568797245,2,0.5902702998777568,0.5681493572962527,-0.024604100416528163,1,-0.34335386951122393,75.07313333852167,5,14,1.4698888515732875,0.8110233604149824,40.0,18,0.9473684210526315,3.6,0.737,hardworker
395,14,27,80.0,3.375,1.6666666666666667,3.3333333333333335,0,0.6563018809580717,0.45561959501977256,0.9738613799331985,0.20068228593829918,0.518241784913426,7,0.45561959501977256,2,0.6169786113202298,0.5681493572962527,-0.11252976227648015,1,-0.5976370924457994,22.75536390022934,24,3,0.3539624691161587,0.868597967876128,60.0,9,0.3333333333333333,1.2857142857142858,0.889,hardworker
396,14,24,80.0,3.0,2.3333333333333335,2.3333333333333335,3,0.5602485335113216,0.41414987176357254,2.289140200928077,0.1460986617477491,1.8749903291645045,4,0.55956063010043,2,0.55956063010043,0.5681493572962527,-0.15399948553268017,1,-0.5922976434903953,123.48093067844141,3,21,1.6499101439507693,0.0,60.0,5,0.20833333333333334,0.7142857142857143,0.583,benchmark_tweaker
397,14,3,20.0,1.5,1.0,0.0,0,1.4029184182596763,1.2009433916758652,1.447879173840977,0.20197502658381117,0.24693578216511192,2,1.4029184182596763,1,1.447879173840977,0.5681493572962527,0.6327940343796125,0,-0.9923531890025001,24.57994892010565,3,0,0.0,0.0,40.0,26,8.666666666666666,5.2,0.667,low_interest_quitter
398,14,15,40.0,3.75,0.0,0.6666666666666666,2,0.5495564127539776,0.4837084117053773,0.5920242341434989,0.06584800104860028,0.1083158224381216,10,0.49093522690412966,3,0.5541821667048381,0.5681493572962527,-0.0844409455908754,1,-0.3521082812987613,137.3275512208339,13,2,0.08943182984582976,0.7562140537669582,40.0,13,0.8666666666666667,2.6,0.667,pure_ai_quick_dump
399,14,36,60.0,6.0,2.6666666666666665,2.0,4,0.713911795390443,0.5155796422771923,0.9970551957836655,0.1983321531132507,0.4814755535064732,10,0.5155796422771923,3,0.5518581451828473,0.5681493572962527,-0.05256971501906038,1,-0.2850704953390565,0.0,12,24,0.3087912287262061,0.07461175389972086,60.0,16,0.4444444444444444,2.2857142857142856,0.833,hardworker
400,14,22,100.0,2.2,3.0,1.6666666666666667,2,0.8063965185284852,0.7227829059945418,2.288677778237459,0.0836136125339434,1.5658948722429176,4,0.9880387478459909,1,2.1560383207591656,0.5681493572962527,0.15463354869828905,0,-0.5765946557546052,151.707561708434,3,19,1.3006390303914683,0.06658079947186524,40.0,23,1.0454545454545454,4.6,0.591,benchmark_tweaker
401,14,3,30.0,1.0,0.0,0.3333333333333333,1,1.1792915387327931,1.1792915387327931,1.4466350804329886,0.0,0.2673435417001955,1,1.4466350804329886,1,1.4466350804329886,0.5681493572962527,0.6111421814365404,0,-0.9985097748555725,108.59848919428526,3,0,0.0,0.0,90.0,25,8.333333333333334,2.5,1.0,consistent_late_breakthrough
402,14,7,20.0,3.5,2.3333333333333335,0.0,0,0.8499965990774088,0.7071036172227484,1.1253105277096047,0.14289298185466037,0.4182069104868563,6,0.7071036172227484,1,0.8499965990774088,0.5681493572962527,0.13895425992649568,0,-0.3757681643357477,21.432906723339727,3,4,0.3576190461865274,0.13571114614201563,50.0,22,3.142857142857143,3.6666666666666665,0.571,low_interest_quitter
403,14,2,20.0,1.0,0.0,0.0,0,1.3142089189934094,1.3142089189934094,1.3142089189934094,0.0,0.0,1,1.3142089189934094,1,1.3142089189934094,0.5681493572962527,0.7460595616971567,0,0.0,0.0,2,0,0.0,0.0,70.0,27,13.5,3.375,1.0,consistent_late_breakthrough
404,14,23,100.0,2.3,2.3333333333333335,2.3333333333333335,4,0.522919663977478,0.4566371781814977,0.8382242353911915,0.06628248579598034,0.3815870572096938,4,0.5123310984281378,2,0.4667259656932291,0.5681493572962527,-0.11151217911475503,1,-0.775701383852409,216.06016802384002,1,22,0.21821239109727375,0.0,70.0,10,0.43478260869565216,1.25,0.652,daily_sprinter
405,15,22,70.0,3.142857142857143,2.0,2.6666666666666665,4,0.530603474599098,0.45753427911332534,2.157759309307463,0.07306919548577262,1.700225030194138,4,0.45753427911332534,2,0.8184656370480337,0.6164221496688016,-0.15888787055547626,1,-0.3570135083647397,57.94506616042296,9,13,1.6456267382718774,0.9483932683593911,70.0,7,0.3181818181818182,0.875,0.818,daily_sprinter
406,15,4,20.0,2.0,0.0,0.3333333333333333,0,1.4789042702558315,1.1142432677390184,1.5998861573998808,0.3646610025168131,0.48564288966086244,3,1.1142432677390184,3,1.1142432677390184,0.6164221496688016,0.4978211180702168,0,-0.5145836366940238,37.668551616001054,1,3,0.48564288966086244,0.0,70.0,25,6.25,3.125,0.75,hardworker
407,15,14,40.0,3.5,0.6666666666666666,3.3333333333333335,1,0.5128411952695753,0.41244068475897505,2.2816571713269087,0.10040051051060023,1.8692164865679337,10,0.41244068475897505,2,0.5364002142266612,0.6164221496688016,-0.20398146490982655,1,-0.10612060413571497,59.63727327371942,3,11,1.7452569571002474,0.9340607484591246,60.0,3,0.21428571428571427,0.42857142857142855,0.714,late_joiner_dangerous
408,15,3,20.0,1.5,0.0,0.0,0,0.6670492003200855,0.5217648906821797,0.8079947115426441,0.14528430963790584,0.28622982086046445,2,0.5217648906821797,1,0.8079947115426441,0.6164221496688016,-0.09465725898662192,1,-0.9867700715291006,16.012768485261574,3,0,0.0,0.0,70.0,14,4.666666666666667,1.75,1.0,pure_ai_quick_dump
409,15,11,50.0,2.2,2.3333333333333335,0.3333333333333333,3,1.5124090073083927,0.49363424894068253,2.1019589745689786,1.01877475836771,1.6083247256282962,3,1.7360524906131967,2,1.7360524906131967,0.6164221496688016,-0.12278790072811907,1,-0.9762516423630668,222.7165466467707,8,3,0.6211633658623049,0.6172991933849868,30.0,10,0.9090909090909091,2.5,0.818,ai_dump_sincere_start
410,15,4,10.0,4.0,0.0,1.3333333333333333,0,1.3280351001804154,1.1878230087110884,1.4774653414197068,0.140212091469327,0.2896423327086184,4,1.1878230087110884,1,1.4774653414197068,0.6164221496688016,0.5714008590422868,0,-0.9645979322726128,6.841961475385915,2,2,0.28042418293865423,1.0,20.0,27,6.75,9.0,0.75,low_interest_quitter
411,15,17,60.0,2.8333333333333335,1.0,3.3333333333333335,0,0.744723142685506,0.5376369510223578,1.2293934026786255,0.20708619166314823,0.6917564516562678,5,0.5376369510223578,3,0.5376369510223578,0.6164221496688016,-0.07878519864644384,1,-0.15504008281599616,83.09325672502169,12,5,0.6917564516562678,0.28623669532728635,70.0,16,0.9411764705882353,2.0,0.824,hardworker
412,15,29,70.0,4.142857142857143,1.0,1.0,6,0.6442466025147726,0.5218621258302981,2.0596574224924393,0.1223844766844745,1.537795296662141,7,0.5218621258302981,2,0.5509657698687456,0.6164221496688016,-0.09456002383850348,1,-0.017430930649263224,97.06159057758956,17,12,1.537795296662141,0.7034562945756766,90.0,15,0.5172413793103449,1.5,0.69,hardworker
413,15,19,60.0,3.1666666666666665,0.6666666666666666,2.3333333333333335,1,0.5683964194257232,0.39598307465160343,1.0594460426620014,0.17241334477411974,0.663462968010398,7,0.39598307465160343,2,0.5630283648518806,0.6164221496688016,-0.22043907501719817,1,-0.6497794289730073,134.6397671528952,2,17,0.5746879812550507,0.0807693284885449,70.0,2,0.10526315789473684,0.25,0.632,hardworker
414,15,22,60.0,3.6666666666666665,1.3333333333333333,3.6666666666666665,0,0.7310077225829485,0.49608721946138157,1.0024394148923923,0.23492050312156698,0.5063521954310107,7,0.49608721946138157,2,0.7485209403666394,0.6164221496688016,-0.12033493020742003,1,-0.3761786150348183,45.72765365754947,20,2,0.3497393493863755,0.6300058241505495,50.0,12,0.5454545454545454,2.0,0.818,hardworker
415,15,20,70.0,2.857142857142857,0.3333333333333333,3.0,7,0.5735792747715565,0.4711573456000018,1.0285683506203032,0.10242192917155468,0.5574110050203014,7,0.4711573456000018,3,0.4711573456000018,0.6164221496688016,-0.14526480406879982,1,-0.1752069634445449,33.1373597692765,1,19,0.4452883990837777,0.0,50.0,8,0.4,1.3333333333333333,0.75,consistent_ai_leap
416,15,20,60.0,3.3333333333333335,2.0,4.0,0,0.6570906096632287,0.5427827655739852,2.2009016254951557,0.11430784408924355,1.6581188599211705,5,0.5427827655739852,2,0.5427827655739852,0.6164221496688016,-0.0736393840948164,1,0.05473146459550718,6.295110708345057,16,4,1.4742322703178679,0.8101483340575778,60.0,18,0.9,2.5714285714285716,0.8,hardworker
417,15,30,80.0,3.75,2.0,3.6666666666666665,7,0.6237851503500238,0.42865693136640726,0.9914091283974877,0.19512821898361654,0.5627521970310805,7,0.42865693136640726,3,0.42865693136640726,0.6164221496688016,-0.18776521830239434,1,-0.6893519757632182,38.96708199758997,16,14,0.3942989309480136,0.47240406454798434,60.0,5,0.16666666666666666,0.7142857142857143,0.733,hardworker
418,15,19,90.0,2.111111111111111,1.0,3.0,2,0.549565611750663,0.49520874432267503,0.733486191235429,0.054356867427987954,0.238277446912754,4,0.5137681455405646,2,0.5269969733604046,0.6164221496688016,-0.12121340534612657,1,-0.5542672658837654,134.04280691763518,1,18,0.09356694938946974,0.4208146706728756,50.0,11,0.5789473684210527,1.8333333333333333,0.737,daily_sprinter
419,15,10,60.0,1.6666666666666667,1.0,1.3333333333333333,2,0.7567418482288859,0.6923949280847688,2.2335777383948616,0.06434692014411714,1.5411828103100929,2,0.7217426428013817,1,2.2335777383948616,0.6164221496688016,0.07597277841596717,0,-0.4923894908432034,163.49678512388223,1,9,1.4009801972126645,0.2898153991160485,70.0,22,2.2,2.75,0.6,benchmark_tweaker
420,15,5,20.0,2.5,1.6666666666666667,0.0,0,0.8891335968210998,0.5412588741606676,2.3993293032272778,0.3478747226604322,1.8580704290666101,3,0.8891335968210998,1,1.297471055366362,0.6164221496688016,-0.07516327550813395,1,-0.8201505761257547,22.579027316068483,2,3,1.510195706406178,0.7373963017911893,20.0,17,3.4,5.666666666666667,0.6,low_interest_quitter
421,15,14,20.0,7.0,0.0,2.3333333333333335,0,0.5905754661591908,0.4157662596436153,2.315758457960345,0.17480920651557547,1.8999921983167296,7,0.6078245139839457,2,0.6741294531000693,0.6164221496688016,-0.2006558900251863,1,-0.6034797054710687,30.36834502606834,1,13,1.6411456905522157,0.0,30.0,4,0.2857142857142857,1.0,0.643,late_joiner_dangerous
422,15,13,70.0,1.8571428571428572,0.6666666666666666,1.0,4,0.714419741592871,0.5859070903529993,2.2309998795531363,0.12851265123987177,1.645092789200137,4,0.6462047088309607,1,2.2309998795531363,0.6164221496688016,-0.03051505931580234,1,-0.785513568869628,202.24824096492787,1,12,1.353660980151417,0.0,40.0,20,1.5384615384615385,4.0,0.538,benchmark_tweaker
423,15,7,50.0,1.4,0.0,1.6666666666666667,0,0.7384195994472873,0.5181347542984631,1.1475411650702951,0.22028484514882418,0.629406410771832,2,0.7384195994472873,1,1.1475411650702951,0.6164221496688016,-0.09828739537033848,1,-0.7068673677648686,85.61751887839587,1,6,0.40912156562300783,0.0,80.0,13,1.8571428571428572,1.4444444444444444,0.571,hardworker
424,15,2,20.0,1.0,0.3333333333333333,0.3333333333333333,0,1.3153226920060435,1.1693163455444016,1.4613290384676854,0.1460063464616419,0.2920126929232838,1,1.4613290384676854,1,1.4613290384676854,0.6164221496688016,0.5528941958756,0,-0.9999999999999999,59.98077857179437,2,0,0.0,0.0,60.0,26,13.0,3.7142857142857144,1.0,consistent_late_breakthrough
425,15,5,40.0,1.25,0.0,1.0,1,0.8128936693915675,0.6218812172249721,0.8337568444041948,0.19101245216659535,0.2118756271792227,2,0.8128936693915675,1,0.8337568444041948,0.6164221496688016,0.005459067556170538,0,-0.9696389406614907,142.51539422771208,3,2,0.10068004262466645,0.0,70.0,21,4.2,2.625,0.8,hardworker
426,15,3,20.0,1.5,0.3333333333333333,0.6666666666666666,0,2.187443150132541,1.052384776610591,2.2617409442335874,1.1350583735219502,1.2093561676229965,2,2.187443150132541,1,1.052384776610591,0.6164221496688016,0.43596262694178933,0,0.9914606244302734,0.0,3,0,0.0,0.0,70.0,24,8.0,3.0,0.667,hardworker
427,15,4,10.0,4.0,0.0,0.0,4,0.8877273741747155,0.8877273741747155,1.160498429951773,0.0,0.2727710557770576,4,0.8877273741747155,3,0.8877273741747155,0.6164221496688016,0.2713052245059139,0,-0.37602192610908997,0.224982784193827,1,3,0.2727710557770576,1.0,60.0,23,5.75,3.2857142857142856,0.75,hardworker
428,15,27,100.0,2.7,2.3333333333333335,2.6666666666666665,2,0.5248261748671774,0.44007966742365445,2.227640887943762,0.08474650744352297,1.7875612205201077,4,0.45388413771041086,1,2.227640887943762,0.6164221496688016,-0.17634248224514715,1,-0.447934891277547,75.49526567448113,1,26,1.5230706223936505,0.0,60.0,6,0.2222222222222222,0.8571428571428571,0.704,daily_sprinter
429,15,23,100.0,2.3,2.0,2.0,4,0.6768376775937425,0.4791477685805674,2.280252104198723,0.19768990901317507,1.8011043356181555,4,0.7252502704512129,2,0.4791477685805674,0.6164221496688016,-0.1372743810882342,1,-0.565384348622484,221.59242283323468,2,21,1.5033599509025635,0.27239865883787007,30.0,9,0.391304347826087,2.25,0.652,benchmark_tweaker
430,15,20,70.0,2.857142857142857,0.6666666666666666,0.6666666666666666,4,0.7112944437140645,0.5468253254757555,2.1337733106548544,0.164469118238309,1.586947985179099,5,0.7054504228522014,2,0.7054504228522014,0.6164221496688016,-0.06959682419304614,1,-0.2895345510557068,86.78180136326239,7,13,1.3122794424439155,0.7656930060123575,90.0,19,0.95,1.9,0.85,hardworker
431,15,17,60.0,2.8333333333333335,1.3333333333333333,1.3333333333333333,9,0.6362356532233011,0.3751708606961942,2.0743006369031183,0.2610647925271069,1.6991297762069242,9,0.3751708606961942,4,0.47741317022665186,0.6164221496688016,-0.2412512889726074,1,-0.9906462238500726,234.85472583250063,8,9,0.6606190753882009,0.7117075617813404,60.0,1,0.058823529411764705,0.14285714285714285,0.706,ai_dump_sincere_start
432,16,20,30.0,6.666666666666667,0.0,6.666666666666667,0,0.6811253220307836,0.4658119292400283,2.1020844503186007,0.2153133927907553,1.6362725210785725,9,0.6190859631004424,4,0.7772130491039001,0.6994221232083776,-0.2336101939683493,1,-0.5445539922844729,57.19442934251204,1,19,1.229570634337584,0.0,40.0,8,0.4,1.6,0.7,late_joiner_dangerous
433,16,18,60.0,3.0,2.0,1.6666666666666667,0,0.7178330833463503,0.5434363203757959,0.948469240315631,0.1743967629705544,0.40503291993983503,4,0.729523433789607,1,0.8400310446176507,0.6994221232083776,-0.15598580283258168,1,0.05290366533198921,8.67815224562601,5,13,0.3012555214595035,0.16452713010156017,70.0,17,0.9444444444444444,2.125,0.667,hardworker
434,16,12,50.0,2.4,0.3333333333333333,2.0,0,0.73528704922285,0.5001805547510406,2.3202947819359463,0.23510649447180942,1.8201142271849058,5,0.5001805547510406,1,0.5476448668515294,0.6994221232083776,-0.19924156845733698,1,-0.012392055368672494,40.58133816415751,5,7,1.7262196593331502,0.7817677936471725,80.0,11,0.9166666666666666,1.2222222222222223,0.917,hardworker
435,16,29,80.0,3.625,2.6666666666666665,3.3333333333333335,6,0.6245975380075127,0.4241657519880142,1.0059447230507845,0.20043178601949851,0.5817789710627703,6,0.4241657519880142,2,0.4665662984684824,0.6994221232083776,-0.2752563712203634,1,-0.5230513021441485,14.407555882490271,4,25,0.5082145301465404,0.0,60.0,5,0.1724137931034483,0.7142857142857143,0.724,hardworker
436,16,23,50.0,4.6,4.333333333333333,0.6666666666666666,8,1.3355543957700575,0.5438795714468274,2.007198034404437,0.7916748243232301,1.4633184629576095,8,0.5438795714468274,4,0.5438795714468274,0.6994221232083776,-0.15554255176155019,1,-0.9649126030402984,212.39794545287853,15,8,0.47275315949961816,0.8115866123995438,70.0,18,0.782608695652174,2.25,0.696,ai_dump_sincere_start
